0486,8,3,2
0487,8,3,2
0488,8,3,2
0489,8,3,2
048A,8,3,2
048B,8,3,2
121A,1,1,3
121B,1,1,3
121C,1,1,3
121D,1,1,3
121E,1,2,3
121F,1,2,3
1220,1,2,3
1221,1,2,3
1222,1,3,3
1223,1,3,3
1224,1,3,3
1225,1,3,3
1226,2,1,3
1227,2,1,3
1228,2,1,3
1229,2,1,3
122A,2,2,3
122B,2,2,3
122C,2,2,3
122D,2,2,3
122E,2,3,3
122F,2,3,3
1230,2,3,3
1231,2,3,3
1232,3,1,3
1233,3,1,3
1234,3,1,3
1235,3,1,3
1236,3,2,3
1237,3,2,3
1238,3,2,3
1239,3,2,3
123A,3,3,3
123B,3,3,3
123C,3,3,3
123D,3,3,3
123E,4,1,3
123F,4,1,3
1240,4,1,3
1241,4,1,3
1242,4,2,3
1243,4,2,3
1244,4,2,3
1245,4,2,3
1246,4,3,3
1247,4,3,3
1248,4,3,3
1249,4,3,3
124A,5,1,3
124B,5,1,3
124C,5,1,3
124D,5,1,3
124E,5,2,3
124F,5,2,3
1250,5,2,3
1251,5,2,3
1252,5,3,3
1253,5,3,3
1254,5,3,3
1255,5,3,3
1256,6,1,3
1257,6,1,3
1258,6,1,3
1259,6,1,3
125A,6,2,3
125B,6,2,3
125C,6,2,3
125D,6,2,3
125E,6,3,3
125F,6,3,3
1260,6,3,3
1261,6,3,3
1262,7,1,3
1263,7,1,3
1264,7,1,3
1265,7,1,3
1266,7,2,3
1267,7,2,3
1268,7,2,3
1269,7,2,3
126A,7,3,3
126B,7,3,3
126C,7,3,3
126D,7,3,3
126E,8,1,3
126F,8,1,3
1270,8,1,3
1271,8,1,3
1272,8,2,3
1273,8,2,3
1274,8,2,3
1275,8,2,3
1276,8,3,3
1277,8,3,3
1278,8,3,3
1279,8,3,3
