16F2,5,1,0
16F3,5,1,0
16F4,5,1,0
16F5,5,1,0
16F6,5,1,0
16F7,5,1,0
16F8,5,1,0
16F9,5,1,0
16FA,5,2,0
16FB,5,2,0
16FC,5,2,0
16FD,5,2,0
16FE,5,2,0
16FF,5,2,0
1700,5,2,0
1701,5,2,0
1702,5,2,0
1703,5,2,0
1704,5,2,0
1705,5,2,0
1706,5,2,0
1707,5,2,0
1708,5,3,0
1709,5,3,0
170A,5,3,0
170B,5,3,0
170C,5,3,0
170D,5,3,0
170E,5,3,0
170F,5,3,0
1710,5,3,0
1711,5,3,0
1712,5,3,0
1713,5,3,0
1714,5,3,0
1715,5,3,0
1716,6,1,0
1717,6,1,0
1718,6,1,0
1719,6,1,0
171A,6,1,0
171B,6,1,0
171C,6,1,0
171D,6,1,0
171E,6,1,0
171F,6,1,0
1720,6,1,0
1721,6,1,0
1722,6,1,0
1723,6,1,0
1724,6,2,0
1725,6,2,0
1726,6,2,0
1727,6,2,0
1728,6,2,0
1729,6,2,0
172A,6,2,0
172B,6,2,0
172C,6,2,0
172D,6,2,0
172E,6,2,0
172F,6,2,0
1730,6,2,0
1731,6,2,0
1732,6,3,0
1733,6,3,0
1734,6,3,0
1735,6,3,0
1736,6,3,0
1737,6,3,0
1738,6,3,0
1739,6,3,0
173A,6,3,0
173B,6,3,0
173C,6,3,0
173D,6,3,0
173E,6,3,0
173F,6,3,0
1740,7,1,0
1741,7,1,0
1742,7,1,0
1743,7,1,0
1744,7,1,0
1745,7,1,0
1746,7,1,0
1747,7,1,0
1748,7,1,0
1749,7,1,0
174A,7,1,0
174B,7,1,0
174C,7,1,0
174D,7,1,0
174E,7,2,0
174F,7,2,0
1750,7,2,0
1751,7,2,0
1752,7,2,0
1753,7,2,0
1754,7,2,0
1755,7,2,0
1756,7,2,0
1757,7,2,0
1758,7,2,0
1759,7,2,0
175A,7,2,0
175B,7,2,0
175C,7,3,0
175D,7,3,0
175E,7,3,0
175F,7,3,0
1760,7,3,0
1761,7,3,0
1762,7,3,0
1763,7,3,0
1764,7,3,0
1765,7,3,0
1766,7,3,0
1767,7,3,0
1768,7,3,0
1769,7,3,0
176A,8,1,0
176B,8,1,0
176C,8,1,0
176D,8,1,0
176E,8,1,0
176F,8,1,0
1770,8,1,0
1771,8,1,0
1772,8,1,0
1773,8,1,0
1774,8,1,0
1775,8,1,0
1776,8,1,0
1777,8,1,0
1778,8,2,0
1779,8,2,0
177A,8,2,0
177B,8,2,0
177C,8,2,0
177D,8,2,0
177E,8,2,0
177F,8,2,0
1780,8,2,0
1781,8,2,0
1782,8,2,0
1783,8,2,0
1784,8,2,0
1785,8,2,0
1786,8,3,0
1787,8,3,0
1788,8,3,0
1789,8,3,0
178A,8,3,0
178B,8,3,0
178C,8,3,0
178D,8,3,0
178E,8,3,0
178F,8,3,0
1790,8,3,0
1791,8,3,0
1792,8,3,0
1793,8,3,0
