12D7,2,1,3
12D8,2,1,3
12D9,2,1,3
12DA,2,2,3
12DB,2,2,3
12DC,2,2,3
12DD,2,2,3
12DE,2,3,3
12DF,2,3,3
12E0,2,3,3
12E1,2,3,3
12E2,3,1,3
12E3,3,1,3
12E4,3,1,3
12E5,3,1,3
12E6,3,2,3
12E7,3,2,3
12E8,3,2,3
12E9,3,2,3
12EA,3,3,3
12EB,3,3,3
12EC,3,3,3
12ED,3,3,3
12EE,4,1,3
12EF,4,1,3
12F0,4,1,3
12F1,4,1,3
12F2,4,2,3
12F3,4,2,3
12F4,4,2,3
12F5,4,2,3
12F6,4,3,3
12F7,4,3,3
12F8,4,3,3
12F9,4,3,3
12FA,5,1,3
12FB,5,1,3
12FC,5,1,3
12FD,5,1,3
12FE,5,2,3
12FF,5,2,3
1300,5,2,3
1301,5,2,3
1302,5,3,3
1303,5,3,3
1304,5,3,3
1305,5,3,3
1306,6,1,3
1307,6,1,3
1308,6,1,3
1309,6,1,3
130A,6,2,3
130B,6,2,3
130C,6,2,3
130D,6,2,3
130E,6,3,3
130F,6,3,3
1310,6,3,3
1311,6,3,3
1312,7,1,3
1313,7,1,3
1314,7,1,3
1315,7,1,3
1316,7,2,3
1317,7,2,3
1318,7,2,3
1319,7,2,3
131A,7,3,3
131B,7,3,3
131C,7,3,3
131D,7,3,3
131E,8,1,3
131F,8,1,3
1320,8,1,3
1321,8,1,3
1322,8,2,3
1323,8,2,3
1324,8,2,3
1325,8,2,3
1326,8,3,3
1327,8,3,3
1328,8,3,3
1329,8,3,3
